Marker_Name,Chromosome,Position,Position,,
PGAS1_06598,6,06598,659800000,,
PGAS1_06600,6,06600,660000000,,
PGAS1_06602,6,06602,660200000,,
PGAS1_06605,6,06605,660500000,,
PGAS1_06606,6,06606,660600000,,
PGAS1_06607,6,06607,660700000,,
PGAS1_06609,6,06609,660900000,,
PGAS1_06611,6,06611,661100000,,
PGAS1_06612,6,06612,661200000,,
PGAS1_06613,6,06613,661300000,,
PGAS1_06615,6,06615,661500000,,
PGAS1_06618,6,06618,661800000,,
PGAS1_06630,6,06630,663000000,,
PGAS1_06631,6,06631,663100000,,
PGAS1_06633,6,06633,663300000,,
PGAS1_06634,6,06634,663400000,,
PGAS1_06635,6,06635,663500000,,
PGAS1_06637,6,06637,663700000,,
PGAS1_06642,6,06642,664200000,,
PGAS1_06646,6,06646,664600000,,
PGAS1_06648,6,06648,664800000,,
PGAS1_06649,6,06649,664900000,,
PGAS1_06650,6,06650,665000000,,
PGAS1_06654,6,06654,665400000,,
PGAS1_06655,6,06655,665500000,,
PGAS1_06656,6,06656,665600000,,
PGAS1_06657,6,06657,665700000,,
PGAS1_06658,6,06658,665800000,,
PGAS1_06659,6,06659,665900000,,
PGAS1_06663,6,06663,666300000,,
PGAS1_06664,6,06664,666400000,,
PGAS1_06665,6,06665,666500000,,
PGAS1_06667,6,06667,666700000,,
PGAS1_06668,6,06668,666800000,,
PGAS1_06669,6,06669,666900000,,
PGAS1_06671,6,06671,667100000,,
PGAS1_06674,6,06674,667400000,,
PGAS1_06677,6,06677,667700000,,
PGAS1_06680,6,06680,668000000,,
PGAS1_06681,6,06681,668100000,,
PGAS1_06682,6,06682,668200000,,
PGAS1_06683,6,06683,668300000,,
PGAS1_06684,6,06684,668400000,,
PGAS1_06687,6,06687,668700000,,
PGAS1_06690,6,06690,669000000,,
PGAS1_06691,6,06691,669100000,,
PGAS1_06692,6,06692,669200000,,
PGAS1_06693,6,06693,669300000,,
PGAS1_06694,6,06694,669400000,,
PGAS1_06695,6,06695,669500000,,
PGAS1_06696,6,06696,669600000,,
PGAS1_06701,6,06701,670100000,,
PGAS1_06703,6,06703,670300000,,
PGAS1_06706,6,06706,670600000,,
PGAS1_06710,6,06710,671000000,,
PGAS1_06711,6,06711,671100000,,
PGAS1_06714,6,06714,671400000,,
PGAS1_06715,6,06715,671500000,,
PGAS1_06719,6,06719,671900000,,
PGAS1_06720,6,06720,672000000,,
PGAS1_06722,6,06722,672200000,,
PGAS1_06723,6,06723,672300000,,
PGAS1_06724,6,06724,672400000,,
PGAS1_06726,6,06726,672600000,,
PGAS1_06729,6,06729,672900000,,
PGAS1_06732,6,06732,673200000,,
PGAS1_06733,6,06733,673300000,,
PGAS1_06735,6,06735,673500000,,
PGAS1_06736,6,06736,673600000,,
PGAS1_06738,6,06738,673800000,,
PGAS1_06740,6,06740,674000000,,
PGAS1_06741,6,06741,674100000,,
PGAS1_06745,6,06745,674500000,,
PGAS1_06753,6,06753,675300000,,
PGAS1_06754,6,06754,675400000,,
PGAS1_06762,6,06762,676200000,,
PGAS1_06764,6,06764,676400000,,
PGAS1_06767,6,06767,676700000,,
PGAS1_06768,6,06768,676800000,,
PGAS1_06769,6,06769,676900000,,
PGAS1_06772,6,06772,677200000,,
PGAS1_06773,6,06773,677300000,,
PGAS1_06777,6,06777,677700000,,
PGAS1_06779,6,06779,677900000,,
PGAS1_06785,6,06785,678500000,,
PGAS1_06786,6,06786,678600000,,
PGAS1_06787,6,06787,678700000,,
PGAS1_06788,6,06788,678800000,,
PGAS1_06796,6,06796,679600000,,
PGAS1_06797,6,06797,679700000,,
PGAS1_06799,6,06799,679900000,,
PGAS1_06800,6,06800,680000000,,
PGAS1_06806,6,06806,680600000,,
PGAS1_06807,6,06807,680700000,,
PGAS1_06808,6,06808,680800000,,
PGAS1_06811,6,06811,681100000,,
PGAS1_06812,6,06812,681200000,,
PGAS1_06813,6,06813,681300000,,
PGAS1_06817,6,06817,681700000,,
PGAS1_06818,6,06818,681800000,,
PGAS1_06819,6,06819,681900000,,
PGAS1_06820,6,06820,682000000,,
PGAS1_06821,6,06821,682100000,,
PGAS1_06822,6,06822,682200000,,
PGAS1_06829,6,06829,682900000,,
PGAS1_06830,6,06830,683000000,,
PGAS1_06831,6,06831,683100000,,
PGAS1_06833,6,06833,683300000,,
PGAS1_06834,6,06834,683400000,,
PGAS1_06836,6,06836,683600000,,
PGAS1_06839,6,06839,683900000,,
PGAS1_06840,6,06840,684000000,,
PGAS1_06841,6,06841,684100000,,
PGAS1_06842,6,06842,684200000,,
PGAS1_06846,6,06846,684600000,,
PGAS1_06848,6,06848,684800000,,
PGAS1_06851,6,06851,685100000,,
PGAS1_06852,6,06852,685200000,,
PGAS1_06853,6,06853,685300000,,
PGAS1_06854,6,06854,685400000,,
PGAS1_06855,6,06855,685500000,,
PGAS1_06856,6,06856,685600000,,
PGAS1_06859,6,06859,685900000,,
PGAS1_06862,6,06862,686200000,,
PGAS1_06865,6,06865,686500000,,
PGAS1_06866,6,06866,686600000,,
PGAS1_06868,6,06868,686800000,,
PGAS1_06880,6,06880,688000000,,
PGAS1_06882,6,06882,688200000,,
PGAS1_06883,6,06883,688300000,,
PGAS1_06885,6,06885,688500000,,
PGAS1_06888,6,06888,688800000,,
PGAS1_06889,6,06889,688900000,,
PGAS1_06890,6,06890,689000000,,
PGAS1_06891,6,06891,689100000,,
PGAS1_06892,6,06892,689200000,,
PGAS1_06893,6,06893,689300000,,
PGAS1_06894,6,06894,689400000,,
PGAS1_06895,6,06895,689500000,,
PGAS1_06896,6,06896,689600000,,
PGAS1_06900,6,06900,690000000,,
PGAS1_06901,6,06901,690100000,,
PGAS1_06902,6,06902,690200000,,
PGAS1_06903,6,06903,690300000,,
PGAS1_06904,6,06904,690400000,,
PGAS1_06905,6,06905,690500000,,
PGAS1_06907,6,06907,690700000,,
PGAS1_06908,6,06908,690800000,,
PGAS1_06910,6,06910,691000000,,
PGAS1_06913,6,06913,691300000,,
PGAS1_06914,6,06914,691400000,,
PGAS1_06915,6,06915,691500000,,
PGAS1_06916,6,06916,691600000,,
PGAS1_06917,6,06917,691700000,,
PGAS1_06918,6,06918,691800000,,
PGAS1_06923,6,06923,692300000,,
PGAS1_06926,6,06926,692600000,,
PGAS1_06928,6,06928,692800000,,
PGAS1_06935,6,06935,693500000,,
PGAS1_06936,6,06936,693600000,,
PGAS1_06937,6,06937,693700000,,
PGAS1_06938,6,06938,693800000,,
PGAS1_06939,6,06939,693900000,,
PGAS1_06944,6,06944,694400000,,
PGAS1_06948,6,06948,694800000,,
PGAS1_06949,6,06949,694900000,,
PGAS1_06950,6,06950,695000000,,
PGAS1_06957,6,06957,695700000,,
PGAS1_06959,6,06959,695900000,,
PGAS1_06960,6,06960,696000000,,
PGAS1_06961,6,06961,696100000,,
PGAS1_06963,6,06963,696300000,,
PGAS1_06964,6,06964,696400000,,
PGAS1_06969,6,06969,696900000,,
PGAS1_06970,6,06970,697000000,,
PGAS1_06974,6,06974,697400000,,
PGAS1_06975,6,06975,697500000,,
PGAS1_06976,6,06976,697600000,,
PGAS1_06978,6,06978,697800000,,
PGAS1_06980,6,06980,698000000,,
PGAS1_06982,6,06982,698200000,,
PGAS1_06984,6,06984,698400000,,
PGAS1_06985,6,06985,698500000,,
PGAS1_06986,6,06986,698600000,,
PGAS1_06987,6,06987,698700000,,
PGAS1_06988,6,06988,698800000,,
PGAS1_06991,6,06991,699100000,,
PGAS1_06994,6,06994,699400000,,
PGAS1_06995,6,06995,699500000,,
PGAS1_06997,6,06997,699700000,,
PGAS1_07002,7,07002,700200000,,
PGAS1_07003,7,07003,700300000,,
PGAS1_07004,7,07004,700400000,,
PGAS1_07005,7,07005,700500000,,
PGAS1_07006,7,07006,700600000,,
PGAS1_07007,7,07007,700700000,,
PGAS1_07008,7,07008,700800000,,
PGAS1_07014,7,07014,701400000,,
PGAS1_07019,7,07019,701900000,,
PGAS1_07020,7,07020,702000000,,
PGAS1_07021,7,07021,702100000,,
PGAS1_07022,7,07022,702200000,,
PGAS1_07028,7,07028,702800000,,
PGAS1_07029,7,07029,702900000,,
PGAS1_07031,7,07031,703100000,,
PGAS1_07033,7,07033,703300000,,
PGAS1_07034,7,07034,703400000,,
PGAS1_07035,7,07035,703500000,,
PGAS1_07037,7,07037,703700000,,
PGAS1_07039,7,07039,703900000,,
PGAS1_07040,7,07040,704000000,,
PGAS1_07041,7,07041,704100000,,
PGAS1_07043,7,07043,704300000,,
PGAS1_07044,7,07044,704400000,,
PGAS1_07045,7,07045,704500000,,
PGAS1_07048,7,07048,704800000,,
PGAS1_07050,7,07050,705000000,,
PGAS1_07054,7,07054,705400000,,
PGAS1_07059,7,07059,705900000,,
PGAS1_07060,7,07060,706000000,,
PGAS1_07061,7,07061,706100000,,
PGAS1_07062,7,07062,706200000,,
PGAS1_07063,7,07063,706300000,,
PGAS1_07065,7,07065,706500000,,
PGAS1_07066,7,07066,706600000,,
PGAS1_07067,7,07067,706700000,,
PGAS1_07068,7,07068,706800000,,
PGAS1_07069,7,07069,706900000,,
PGAS1_07070,7,07070,707000000,,
PGAS1_07071,7,07071,707100000,,
PGAS1_07072,7,07072,707200000,,
PGAS1_07074,7,07074,707400000,,
PGAS1_07075,7,07075,707500000,,
PGAS1_07076,7,07076,707600000,,
PGAS1_07080,7,07080,708000000,,
PGAS1_07082,7,07082,708200000,,
PGAS1_07085,7,07085,708500000,,
PGAS1_07086,7,07086,708600000,,
PGAS1_07087,7,07087,708700000,,
PGAS1_07089,7,07089,708900000,,
PGAS1_07090,7,07090,709000000,,
PGAS1_07091,7,07091,709100000,,
PGAS1_07094,7,07094,709400000,,
PGAS1_07095,7,07095,709500000,,
PGAS1_07096,7,07096,709600000,,
PGAS1_07098,7,07098,709800000,,
PGAS1_07102,7,07102,710200000,,
PGAS1_07115,7,07115,711500000,,
PGAS1_07117,7,07117,711700000,,
PGAS1_07118,7,07118,711800000,,
PGAS1_07119,7,07119,711900000,,
PGAS1_07120,7,07120,712000000,,
PGAS1_07121,7,07121,712100000,,
PGAS1_07124,7,07124,712400000,,
PGAS1_07131,7,07131,713100000,,
PGAS1_07132,7,07132,713200000,,
PGAS1_07134,7,07134,713400000,,
PGAS1_07137,7,07137,713700000,,
PGAS1_07138,7,07138,713800000,,
PGAS1_07143,7,07143,714300000,,
PGAS1_07144,7,07144,714400000,,
PGAS1_07147,7,07147,714700000,,
PGAS1_07158,7,07158,715800000,,
PGAS1_07170,7,07170,717000000,,
PGAS1_07177,7,07177,717700000,,
PGAS1_07178,7,07178,717800000,,
PGAS1_07179,7,07179,717900000,,
PGAS1_07180,7,07180,718000000,,
PGAS1_07183,7,07183,718300000,,
PGAS1_07186,7,07186,718600000,,
PGAS1_07189,7,07189,718900000,,
PGAS1_07191,7,07191,719100000,,
PGAS1_07195,7,07195,719500000,,
PGAS1_07196,7,07196,719600000,,
PGAS1_07197,7,07197,719700000,,
PGAS1_07198,7,07198,719800000,,
PGAS1_07206,7,07206,720600000,,
PGAS1_07209,7,07209,720900000,,
PGAS1_07216,7,07216,721600000,,
PGAS1_07217,7,07217,721700000,,
PGAS1_07218,7,07218,721800000,,
PGAS1_07220,7,07220,722000000,,
PGAS1_07221,7,07221,722100000,,
PGAS1_07222,7,07222,722200000,,
PGAS1_07223,7,07223,722300000,,
PGAS1_07224,7,07224,722400000,,
PGAS1_07225,7,07225,722500000,,
PGAS1_07227,7,07227,722700000,,
PGAS1_07235,7,07235,723500000,,
PGAS1_07236,7,07236,723600000,,
PGAS1_07240,7,07240,724000000,,
PGAS1_07241,7,07241,724100000,,
PGAS1_07242,7,07242,724200000,,
PGAS1_07243,7,07243,724300000,,
PGAS1_07244,7,07244,724400000,,
PGAS1_07245,7,07245,724500000,,
PGAS1_07247,7,07247,724700000,,
PGAS1_07248,7,07248,724800000,,
PGAS1_07251,7,07251,725100000,,
PGAS1_07254,7,07254,725400000,,
PGAS1_07255,7,07255,725500000,,
PGAS1_07256,7,07256,725600000,,
PGAS1_07257,7,07257,725700000,,
PGAS1_07259,7,07259,725900000,,
PGAS1_07260,7,07260,726000000,,
PGAS1_07261,7,07261,726100000,,
PGAS1_07262,7,07262,726200000,,
PGAS1_07263,7,07263,726300000,,
PGAS1_07265,7,07265,726500000,,
PGAS1_07266,7,07266,726600000,,
PGAS1_07267,7,07267,726700000,,
PGAS1_07268,7,07268,726800000,,
PGAS1_07269,7,07269,726900000,,
PGAS1_07270,7,07270,727000000,,
PGAS1_07271,7,07271,727100000,,
PGAS1_07272,7,07272,727200000,,
PGAS1_07273,7,07273,727300000,,
PGAS1_07276,7,07276,727600000,,
PGAS1_07278,7,07278,727800000,,
PGAS1_07283,7,07283,728300000,,
PGAS1_07285,7,07285,728500000,,
PGAS1_07286,7,07286,728600000,,
PGAS1_07287,7,07287,728700000,,
PGAS1_07288,7,07288,728800000,,
PGAS1_07290,7,07290,729000000,,
PGAS1_07291,7,07291,729100000,,
PGAS1_07292,7,07292,729200000,,
PGAS1_07293,7,07293,729300000,,
PGAS1_07294,7,07294,729400000,,
PGAS1_07296,7,07296,729600000,,
PGAS1_07299,7,07299,729900000,,
PGAS1_07301,7,07301,730100000,,
PGAS1_07302,7,07302,730200000,,
PGAS1_07303,7,07303,730300000,,
PGAS1_07304,7,07304,730400000,,
PGAS1_07305,7,07305,730500000,,
PGAS1_07306,7,07306,730600000,,
PGAS1_07308,7,07308,730800000,,
PGAS1_07311,7,07311,731100000,,
PGAS1_07317,7,07317,731700000,,
PGAS1_07321,7,07321,732100000,,
PGAS1_07327,7,07327,732700000,,
PGAS1_07328,7,07328,732800000,,
PGAS1_07329,7,07329,732900000,,
PGAS1_07330,7,07330,733000000,,
PGAS1_07334,7,07334,733400000,,
PGAS1_07337,7,07337,733700000,,
PGAS1_07338,7,07338,733800000,,
PGAS1_07343,7,07343,734300000,,
PGAS1_07344,7,07344,734400000,,
PGAS1_07348,7,07348,734800000,,
PGAS1_07349,7,07349,734900000,,
PGAS1_07352,7,07352,735200000,,
PGAS1_07354,7,07354,735400000,,
PGAS1_07355,7,07355,735500000,,
PGAS1_07358,7,07358,735800000,,
PGAS1_07361,7,07361,736100000,,
PGAS1_07363,7,07363,736300000,,
PGAS1_07364,7,07364,736400000,,
PGAS1_07365,7,07365,736500000,,
PGAS1_07366,7,07366,736600000,,
PGAS1_07367,7,07367,736700000,,
PGAS1_07369,7,07369,736900000,,
PGAS1_07375,7,07375,737500000,,
PGAS1_07376,7,07376,737600000,,
PGAS1_07377,7,07377,737700000,,
PGAS1_07379,7,07379,737900000,,
PGAS1_07380,7,07380,738000000,,
PGAS1_07381,7,07381,738100000,,
PGAS1_07388,7,07388,738800000,,
PGAS1_07389,7,07389,738900000,,
PGAS1_07391,7,07391,739100000,,
PGAS1_07397,7,07397,739700000,,
PGAS1_07400,7,07400,740000000,,
PGAS1_07401,7,07401,740100000,,
PGAS1_07402,7,07402,740200000,,
PGAS1_07403,7,07403,740300000,,
PGAS1_07405,7,07405,740500000,,
PGAS1_07408,7,07408,740800000,,
PGAS1_07411,7,07411,741100000,,
PGAS1_07412,7,07412,741200000,,
PGAS1_07414,7,07414,741400000,,
PGAS1_07415,7,07415,741500000,,
PGAS1_07417,7,07417,741700000,,
PGAS1_07421,7,07421,742100000,,
PGAS1_07422,7,07422,742200000,,
PGAS1_07429,7,07429,742900000,,
PGAS1_07435,7,07435,743500000,,
PGAS1_07437,7,07437,743700000,,
PGAS1_07441,7,07441,744100000,,
PGAS1_07443,7,07443,744300000,,
PGAS1_07445,7,07445,744500000,,
PGAS1_07446,7,07446,744600000,,
PGAS1_07447,7,07447,744700000,,
PGAS1_07448,7,07448,744800000,,
PGAS1_07449,7,07449,744900000,,
PGAS1_07454,7,07454,745400000,,
PGAS1_07455,7,07455,745500000,,
PGAS1_07457,7,07457,745700000,,
PGAS1_07458,7,07458,745800000,,
PGAS1_07459,7,07459,745900000,,
PGAS1_07460,7,07460,746000000,,
PGAS1_07462,7,07462,746200000,,
PGAS1_07463,7,07463,746300000,,
PGAS1_07464,7,07464,746400000,,
PGAS1_07472,7,07472,747200000,,
PGAS1_07473,7,07473,747300000,,
PGAS1_07474,7,07474,747400000,,
PGAS1_07475,7,07475,747500000,,
PGAS1_07480,7,07480,748000000,,
PGAS1_07482,7,07482,748200000,,
PGAS1_07483,7,07483,748300000,,
PGAS1_07484,7,07484,748400000,,
PGAS1_07486,7,07486,748600000,,
PGAS1_07488,7,07488,748800000,,
PGAS1_07490,7,07490,749000000,,
PGAS1_07491,7,07491,749100000,,
PGAS1_07499,7,07499,749900000,,
PGAS1_07504,7,07504,750400000,,
PGAS1_07505,7,07505,750500000,,
PGAS1_07508,7,07508,750800000,,
PGAS1_07510,7,07510,751000000,,
PGAS1_07520,7,07520,752000000,,
PGAS1_07521,7,07521,752100000,,
PGAS1_07522,7,07522,752200000,,
PGAS1_07526,7,07526,752600000,,
PGAS1_07527,7,07527,752700000,,
PGAS1_07530,7,07530,753000000,,
PGAS1_07532,7,07532,753200000,,
PGAS1_07533,7,07533,753300000,,
PGAS1_07538,7,07538,753800000,,
PGAS1_07539,7,07539,753900000,,
PGAS1_07543,7,07543,754300000,,
PGAS1_07544,7,07544,754400000,,
PGAS1_07545,7,07545,754500000,,
PGAS1_07549,7,07549,754900000,,
PGAS1_07550,7,07550,755000000,,
PGAS1_07551,7,07551,755100000,,
PGAS1_07554,7,07554,755400000,,
PGAS1_07556,7,07556,755600000,,
PGAS1_07557,7,07557,755700000,,
PGAS1_07561,7,07561,756100000,,
PGAS1_07563,7,07563,756300000,,
PGAS1_07564,7,07564,756400000,,
PGAS1_07565,7,07565,756500000,,
PGAS1_07566,7,07566,756600000,,
PGAS1_07567,7,07567,756700000,,
PGAS1_07568,7,07568,756800000,,
PGAS1_07569,7,07569,756900000,,
PGAS1_07575,7,07575,757500000,,
PGAS1_07579,7,07579,757900000,,
PGAS1_07582,7,07582,758200000,,
PGAS1_07584,7,07584,758400000,,
PGAS1_07587,7,07587,758700000,,
PGAS1_07588,7,07588,758800000,,
PGAS1_07589,7,07589,758900000,,
PGAS1_07597,7,07597,759700000,,
PGAS1_07599,7,07599,759900000,,
PGAS1_07603,7,07603,760300000,,
PGAS1_07606,7,07606,760600000,,
PGAS1_07607,7,07607,760700000,,
PGAS1_07609,7,07609,760900000,,
PGAS1_07613,7,07613,761300000,,
PGAS1_07614,7,07614,761400000,,
PGAS1_07615,7,07615,761500000,,
PGAS1_07616,7,07616,761600000,,
PGAS1_07618,7,07618,761800000,,
PGAS1_07619,7,07619,761900000,,
PGAS1_07623,7,07623,762300000,,
PGAS1_07630,7,07630,763000000,,
PGAS1_07633,7,07633,763300000,,
PGAS1_07638,7,07638,763800000,,
PGAS1_07642,7,07642,764200000,,
PGAS1_07643,7,07643,764300000,,
PGAS1_07644,7,07644,764400000,,
PGAS1_07647,7,07647,764700000,,
PGAS1_07651,7,07651,765100000,,
PGAS1_07654,7,07654,765400000,,
PGAS1_07658,7,07658,765800000,,
PGAS1_07659,7,07659,765900000,,
PGAS1_07661,7,07661,766100000,,
PGAS1_07662,7,07662,766200000,,
PGAS1_07664,7,07664,766400000,,
PGAS1_07665,7,07665,766500000,,
PGAS1_07666,7,07666,766600000,,
PGAS1_07667,7,07667,766700000,,
PGAS1_07668,7,07668,766800000,,
PGAS1_07669,7,07669,766900000,,
PGAS1_07674,7,07674,767400000,,
PGAS1_07675,7,07675,767500000,,
PGAS1_07677,7,07677,767700000,,
PGAS1_07678,7,07678,767800000,,
PGAS1_07687,7,07687,768700000,,
PGAS1_07689,7,07689,768900000,,
PGAS1_07694,7,07694,769400000,,
PGAS1_07695,7,07695,769500000,,
PGAS1_07696,7,07696,769600000,,
PGAS1_07698,7,07698,769800000,,
PGAS1_07699,7,07699,769900000,,
PGAS1_07705,7,07705,770500000,,
PGAS1_07706,7,07706,770600000,,
PGAS1_07707,7,07707,770700000,,
PGAS1_07713,7,07713,771300000,,
PGAS1_07714,7,07714,771400000,,
PGAS1_07716,7,07716,771600000,,
PGAS1_07719,7,07719,771900000,,
PGAS1_07720,7,07720,772000000,,
PGAS1_07722,7,07722,772200000,,
PGAS1_07724,7,07724,772400000,,
PGAS1_07726,7,07726,772600000,,
PGAS1_07727,7,07727,772700000,,
PGAS1_07731,7,07731,773100000,,
PGAS1_07735,7,07735,773500000,,
PGAS1_07736,7,07736,773600000,,
PGAS1_07737,7,07737,773700000,,
PGAS1_07738,7,07738,773800000,,
PGAS1_07739,7,07739,773900000,,
PGAS1_07740,7,07740,774000000,,
PGAS1_07741,7,07741,774100000,,
PGAS1_07753,7,07753,775300000,,
PGAS1_07755,7,07755,775500000,,
PGAS1_07758,7,07758,775800000,,
PGAS1_07759,7,07759,775900000,,
PGAS1_07760,7,07760,776000000,,
PGAS1_07765,7,07765,776500000,,
PGAS1_07768,7,07768,776800000,,
PGAS1_07770,7,07770,777000000,,
PGAS1_07771,7,07771,777100000,,
PGAS1_07773,7,07773,777300000,,
PGAS1_07774,7,07774,777400000,,
PGAS1_07775,7,07775,777500000,,
PGAS1_07777,7,07777,777700000,,
PGAS1_07780,7,07780,778000000,,
PGAS1_07782,7,07782,778200000,,
PGAS1_07783,7,07783,778300000,,
PGAS1_07785,7,07785,778500000,,
PGAS1_07786,7,07786,778600000,,
PGAS1_07788,7,07788,778800000,,
PGAS1_07789,7,07789,778900000,,
PGAS1_07790,7,07790,779000000,,
PGAS1_07793,7,07793,779300000,,
PGAS1_07797,7,07797,779700000,,
PGAS1_07798,7,07798,779800000,,
PGAS1_07799,7,07799,779900000,,
PGAS1_07801,7,07801,780100000,,
PGAS1_07802,7,07802,780200000,,
PGAS1_07806,7,07806,780600000,,
PGAS1_07808,7,07808,780800000,,
PGAS1_07809,7,07809,780900000,,
PGAS1_07812,7,07812,781200000,,
PGAS1_07813,7,07813,781300000,,
PGAS1_07814,7,07814,781400000,,
PGAS1_07819,7,07819,781900000,,
PGAS1_07820,7,07820,782000000,,
PGAS1_07821,7,07821,782100000,,
PGAS1_07825,7,07825,782500000,,
PGAS1_07826,7,07826,782600000,,
PGAS1_07827,7,07827,782700000,,
PGAS1_07829,7,07829,782900000,,
PGAS1_07834,7,07834,783400000,,
PGAS1_07835,7,07835,783500000,,
PGAS1_07836,7,07836,783600000,,
PGAS1_07839,7,07839,783900000,,
PGAS1_07840,7,07840,784000000,,
PGAS1_07843,7,07843,784300000,,
PGAS1_07844,7,07844,784400000,,
PGAS1_07846,7,07846,784600000,,
PGAS1_07847,7,07847,784700000,,
PGAS1_07852,7,07852,785200000,,
PGAS1_07854,7,07854,785400000,,
PGAS1_07856,7,07856,785600000,,
PGAS1_07857,7,07857,785700000,,
PGAS1_07858,7,07858,785800000,,
PGAS1_07859,7,07859,785900000,,
PGAS1_07861,7,07861,786100000,,
PGAS1_07862,7,07862,786200000,,
PGAS1_07864,7,07864,786400000,,
PGAS1_07865,7,07865,786500000,,
PGAS1_07866,7,07866,786600000,,
PGAS1_07868,7,07868,786800000,,
PGAS1_07870,7,07870,787000000,,
PGAS1_07871,7,07871,787100000,,
PGAS1_07873,7,07873,787300000,,
PGAS1_07875,7,07875,787500000,,
PGAS1_07876,7,07876,787600000,,
PGAS1_07879,7,07879,787900000,,
PGAS1_07881,7,07881,788100000,,
PGAS1_07884,7,07884,788400000,,
PGAS1_07885,7,07885,788500000,,
PGAS1_07886,7,07886,788600000,,
PGAS1_07891,7,07891,789100000,,
PGAS1_07895,7,07895,789500000,,
PGAS1_07896,7,07896,789600000,,
PGAS1_07900,7,07900,790000000,,
PGAS1_07902,7,07902,790200000,,
PGAS1_07905,7,07905,790500000,,
PGAS1_07907,7,07907,790700000,,
PGAS1_07909,7,07909,790900000,,
PGAS1_07910,7,07910,791000000,,
PGAS1_07912,7,07912,791200000,,
PGAS1_07914,7,07914,791400000,,
PGAS1_07916,7,07916,791600000,,
PGAS1_07920,7,07920,792000000,,
PGAS1_07922,7,07922,792200000,,
PGAS1_07925,7,07925,792500000,,
PGAS1_07927,7,07927,792700000,,
PGAS1_07935,7,07935,793500000,,
PGAS1_07937,7,07937,793700000,,
PGAS1_07938,7,07938,793800000,,
PGAS1_07940,7,07940,794000000,,
PGAS1_07941,7,07941,794100000,,
PGAS1_07942,7,07942,794200000,,
PGAS1_07944,7,07944,794400000,,
PGAS1_07947,7,07947,794700000,,
PGAS1_07952,7,07952,795200000,,
PGAS1_07953,7,07953,795300000,,
PGAS1_07954,7,07954,795400000,,
PGAS1_07958,7,07958,795800000,,
PGAS1_07959,7,07959,795900000,,
PGAS1_07962,7,07962,796200000,,
PGAS1_07965,7,07965,796500000,,
PGAS1_07970,7,07970,797000000,,
PGAS1_07971,7,07971,797100000,,
PGAS1_07973,7,07973,797300000,,
PGAS1_07974,7,07974,797400000,,
PGAS1_07975,7,07975,797500000,,
PGAS1_07976,7,07976,797600000,,
PGAS1_07978,7,07978,797800000,,
PGAS1_07980,7,07980,798000000,,
PGAS1_07981,7,07981,798100000,,
PGAS1_07983,7,07983,798300000,,
PGAS1_07988,7,07988,798800000,,
PGAS1_07989,7,07989,798900000,,
PGAS1_07991,7,07991,799100000,,
PGAS1_07999,7,07999,799900000,,
PGAS1_08000,8,08000,800000000,,
PGAS1_08001,8,08001,800100000,,
PGAS1_08002,8,08002,800200000,,
PGAS1_08006,8,08006,800600000,,
PGAS1_08007,8,08007,800700000,,
PGAS1_08009,8,08009,800900000,,
PGAS1_08010,8,08010,801000000,,
PGAS1_08011,8,08011,801100000,,
PGAS1_08012,8,08012,801200000,,
PGAS1_08021,8,08021,802100000,,
PGAS1_08026,8,08026,802600000,,
PGAS1_08028,8,08028,802800000,,
PGAS1_08029,8,08029,802900000,,
PGAS1_08031,8,08031,803100000,,
PGAS1_08032,8,08032,803200000,,
PGAS1_08034,8,08034,803400000,,
PGAS1_08036,8,08036,803600000,,
PGAS1_08037,8,08037,803700000,,
PGAS1_08038,8,08038,803800000,,
PGAS1_08039,8,08039,803900000,,
PGAS1_08044,8,08044,804400000,,
PGAS1_08046,8,08046,804600000,,
PGAS1_08049,8,08049,804900000,,
PGAS1_08050,8,08050,805000000,,
PGAS1_08052,8,08052,805200000,,
PGAS1_08055,8,08055,805500000,,
PGAS1_08057,8,08057,805700000,,
PGAS1_08059,8,08059,805900000,,
PGAS1_08062,8,08062,806200000,,
PGAS1_08063,8,08063,806300000,,
PGAS1_08064,8,08064,806400000,,
PGAS1_08065,8,08065,806500000,,
PGAS1_08067,8,08067,806700000,,
PGAS1_08069,8,08069,806900000,,
PGAS1_08070,8,08070,807000000,,
PGAS1_08073,8,08073,807300000,,
PGAS1_08074,8,08074,807400000,,
PGAS1_08079,8,08079,807900000,,
PGAS1_08081,8,08081,808100000,,
PGAS1_08082,8,08082,808200000,,
PGAS1_08084,8,08084,808400000,,
PGAS1_08085,8,08085,808500000,,
PGAS1_08086,8,08086,808600000,,
PGAS1_08088,8,08088,808800000,,
PGAS1_08090,8,08090,809000000,,
PGAS1_08093,8,08093,809300000,,
PGAS1_08097,8,08097,809700000,,
PGAS1_08098,8,08098,809800000,,
PGAS1_08101,8,08101,810100000,,
PGAS1_08102,8,08102,810200000,,
PGAS1_08109,8,08109,810900000,,
PGAS1_08110,8,08110,811000000,,
PGAS1_08114,8,08114,811400000,,
PGAS1_08115,8,08115,811500000,,
PGAS1_08116,8,08116,811600000,,
PGAS1_08120,8,08120,812000000,,
PGAS1_08122,8,08122,812200000,,
PGAS1_08125,8,08125,812500000,,
PGAS1_08128,8,08128,812800000,,
PGAS1_08130,8,08130,813000000,,
PGAS1_08131,8,08131,813100000,,
PGAS1_08132,8,08132,813200000,,
PGAS1_08136,8,08136,813600000,,
